Gene_combination	cell_line	condition	Class_label_sum	Correlation_dep	Class_label_dep	Label_Agreement	Correlation_corr	Class_label_corr	Class_label_exp
SREBF1_SREBF2	A375	2CP	no GI	0.0552010980601826	no GI	Agree	0.3115321183742012	no GI	no GI
SREK1_SRSF11	A375	2CP	lol	-0.0229006640871093	no GI	Disagree	0.691569790802252	GI	no GI
SREK1_SRSF11	A375	2CP	lol	-0.0229006640871093	no GI	Disagree	0.691569790802252	GI	no GI
SRGAP2B_SRGAP2C	A375	2CP	no GI			Disagree	0.7487452140627329	GI	no GI
SRGAP2B_SRGAP2C	A375	2CP	no GI			Disagree	0.7487452140627329	GI	no GI
SRPK1_SRPK2	A375	2CP	no GI	-0.0130277101199507	no GI	Agree	0.2013602217524129	no GI	GI
SRPK1_SRPK2	A375	2CP	no GI	-0.0130277101199507	no GI	Agree	0.2013602217524129	no GI	GI
SRSF10_SRSF2	A375	2CP	no GI	0.0558893389368467	no GI	Agree	0.6726013654587012	GI	no GI
SRSF10_SRSF2	A375	2CP	no GI	0.0558893389368467	no GI	Agree	0.6726013654587012	GI	no GI
SRSF1_SRSF9	A375	2CP	no GI	-0.0119903036065246	no GI	Agree	0.5576324371694941	no GI	no GI
SRSF1_SRSF9	A375	2CP	no GI	-0.0119903036065246	no GI	Agree	0.5576324371694941	no GI	no GI
SRSF3_SRSF7	A375	2CP	lol	0.0890427359153837	no GI	Disagree	0.8145862186484507	GI	no GI
SRSF3_SRSF7	A375	2CP	lol	0.0890427359153837	no GI	Disagree	0.8145862186484507	GI	no GI
SRSF4_SRSF5	A375	2CP	no GI	0.0173731470319221	no GI	Agree	0.4377898387852789	no GI	no GI
SRSF4_SRSF5	A375	2CP	no GI	0.0173731470319221	no GI	Agree	0.4377898387852789	no GI	no GI
SRSF4_SRSF6	A375	2CP	no GI	0.1028454385036934	no GI	Agree	0.3778479952801569	no GI	GI
SRSF4_SRSF6	A375	2CP	no GI	0.1028454385036934	no GI	Agree	0.3778479952801569	no GI	GI
SRSF5_SRSF6	A375	2CP	no GI	0.0139445413359599	no GI	Agree	0.5481821313680242	no GI	GI
SRSF5_SRSF6	A375	2CP	no GI	0.0139445413359599	no GI	Agree	0.5481821313680242	no GI	GI
SS18_SS18L1	A375	2CP	no GI	-0.0075860165008516	no GI	Agree	0.1485159100083823	no GI	no GI
SS18_SS18L1	A375	2CP	no GI	-0.0075860165008516	no GI	Agree	0.1485159100083823	no GI	no GI
SSBP2_SSBP3	A375	2CP	no GI	0.1078155004962153	no GI	Agree	0.3147816333414168	no GI	GI
SSBP2_SSBP3	A375	2CP	no GI	0.1078155004962153	no GI	Agree	0.3147816333414168	no GI	GI
SSBP2_SSBP4	A375	2CP	GI	0.1036857225252857	no GI	Disagree	0.2466809086677278	no GI	GI
SSBP2_SSBP4	A375	2CP	GI	0.1036857225252857	no GI	Disagree	0.2466809086677278	no GI	GI
SSBP3_SSBP4	A375	2CP	no GI	0.0823120173282591	no GI	Agree	0.3777895699765254	no GI	GI
SSBP3_SSBP4	A375	2CP	no GI	0.0823120173282591	no GI	Agree	0.3777895699765254	no GI	GI
SSH1_SSH2	A375	2CP	no GI	0.0610994161279033	no GI	Agree	0.0597732029055923	no GI	no GI
SSH1_SSH2	A375	2CP	no GI	0.0610994161279033	no GI	Agree	0.0597732029055923	no GI	no GI
SSH1_SSH3	A375	2CP	no GI	-0.1124118587835892	no GI	Agree	0.0354618964473596	no GI	no GI
SSH1_SSH3	A375	2CP	no GI	-0.1124118587835892	no GI	Agree	0.0354618964473596	no GI	no GI
ST3GAL1_ST3GAL2	A375	2CP	no GI	0.0534963427164358	no GI	Agree	0.0191028512850958	no GI	no GI
ST3GAL1_ST3GAL2	A375	2CP	no GI	0.0534963427164358	no GI	Agree	0.0191028512850958	no GI	no GI
ST3GAL3_ST3GAL4	A375	2CP	no GI	0.0279822013452928	no GI	Agree	0.1003020491862889	no GI	no GI
ST3GAL3_ST3GAL4	A375	2CP	no GI	0.0279822013452928	no GI	Agree	0.1003020491862889	no GI	no GI
ST3GAL3_ST3GAL5	A375	2CP	no GI	-0.0485778175751292	no GI	Agree	0.2298143654946818	no GI	no GI
ST3GAL3_ST3GAL5	A375	2CP	no GI	-0.0485778175751292	no GI	Agree	0.2298143654946818	no GI	no GI
ST6GALNAC4_ST6GALNAC6	A375	2CP	no GI	0.109998956834092	no GI	Agree	0.3643503094522204	no GI	no GI
ST6GALNAC4_ST6GALNAC6	A375	2CP	no GI	0.109998956834092	no GI	Agree	0.3643503094522204	no GI	no GI
ST7_ST7L	A375	2CP	no GI	-0.0039915675873546	no GI	Agree	0.2482102209212412	no GI	GI
ST7_ST7L	A375	2CP	no GI	-0.0039915675873546	no GI	Agree	0.2482102209212412	no GI	GI
STAG1_STAG2	A375	2CP	GI	-0.0748351389420236	no GI	Disagree	0.4096298924251228	no GI	GI
STAG1_STAG2	A375	2CP	GI	-0.0748351389420236	no GI	Disagree	0.4096298924251228	no GI	GI
STAMBP_STAMBPL1	A375	2CP	no GI	0.0395733599323603	no GI	Agree	0.1546485850856575	no GI	GI
STAMBP_STAMBPL1	A375	2CP	no GI	0.0395733599323603	no GI	Agree	0.1546485850856575	no GI	GI
STAM_STAM2	A375	2CP	no GI	-0.1141997444532304	no GI	Agree	0.4387849982902835	no GI	GI
STAM_STAM2	A375	2CP	no GI	-0.1141997444532304	no GI	Agree	0.4387849982902835	no GI	GI
STARD3_STARD3NL	A375	2CP	no GI	0.0310160859056596	no GI	Agree	0.1635420274653276	no GI	no GI
STARD3_STARD3NL	A375	2CP	no GI	0.0310160859056596	no GI	Agree	0.1635420274653276	no GI	no GI
STARD4_STARD5	A375	2CP	no GI	-0.043220782217563	no GI	Agree	0.0497826563943102	no GI	no GI
STARD4_STARD5	A375	2CP	no GI	-0.043220782217563	no GI	Agree	0.0497826563943102	no GI	no GI
STAT1_STAT2	A375	2CP	no GI	0.1617703884359597	no GI	Agree	0.4925083340892021	no GI	GI
STAT1_STAT2	A375	2CP	no GI	0.1617703884359597	no GI	Agree	0.4925083340892021	no GI	GI
STAT1_STAT3	A375	2CP	no GI	0.0482129287578212	no GI	Agree	0.4099605916499668	no GI	GI
STAT1_STAT3	A375	2CP	no GI	0.0482129287578212	no GI	Agree	0.4099605916499668	no GI	GI
STAT2_STAT3	A375	2CP	no GI	-0.0561699470352814	no GI	Agree	0.2874267878720602	no GI	no GI
STAT2_STAT3	A375	2CP	no GI	-0.0561699470352814	no GI	Agree	0.2874267878720602	no GI	no GI
STAT5A_STAT5B	A375	2CP	no GI	0.1017364743898239	no GI	Agree	0.5053283082355158	no GI	GI
STAT5A_STAT5B	A375	2CP	no GI	0.1017364743898239	no GI	Agree	0.5053283082355158	no GI	GI
STAU1_STAU2	A375	2CP	no GI	0.0471903904503857	no GI	Agree	0.1840873191374986	no GI	no GI
STAU1_STAU2	A375	2CP	no GI	0.0471903904503857	no GI	Agree	0.1840873191374986	no GI	no GI
STEAP1_STEAP3	A375	2CP	no GI	-0.0457894373359536	no GI	Agree	0.3740199974213322	no GI	no GI
STEAP1_STEAP3	A375	2CP	no GI	-0.0457894373359536	no GI	Agree	0.3740199974213322	no GI	no GI
STIM1_STIM2	A375	2CP	no GI	0.1285894461806953	no GI	Agree	0.1234886078669343	no GI	GI
STIM1_STIM2	A375	2CP	no GI	0.1285894461806953	no GI	Agree	0.1234886078669343	no GI	GI
STK17A_STK17B	A375	2CP	no GI	0.1842515183972711	no GI	Agree	0.2645872562527528	no GI	no GI
STK17A_STK17B	A375	2CP	no GI	0.1842515183972711	no GI	Agree	0.2645872562527528	no GI	no GI
STK24_STK25	A375	2CP	no GI	0.1370580289879885	no GI	Agree	-0.0233287897553949	no GI	no GI
STK24_STK25	A375	2CP	no GI	0.1370580289879885	no GI	Agree	-0.0233287897553949	no GI	no GI
STK38_STK38L	A375	2CP	GI	0.0385574247142336	no GI	Disagree	0.1745204759488609	no GI	GI
STK38_STK38L	A375	2CP	GI	0.0385574247142336	no GI	Disagree	0.1745204759488609	no GI	GI
STK3_STK4	A375	2CP	GI	0.149862175880988	no GI	Disagree	-0.0876773789681302	no GI	no GI
STK3_STK4	A375	2CP	GI	0.149862175880988	no GI	Disagree	-0.0876773789681302	no GI	no GI
STMN1_STMN3	A375	2CP	no GI	-0.0122392042190868	no GI	Agree	0.288081277252677	no GI	GI
STMN1_STMN3	A375	2CP	no GI	-0.0122392042190868	no GI	Agree	0.288081277252677	no GI	GI
STRADA_STRADB	A375	2CP	no GI	-0.0556801735932981	no GI	Agree	0.2470948450831496	no GI	no GI
STRADA_STRADB	A375	2CP	no GI	-0.0556801735932981	no GI	Agree	0.2470948450831496	no GI	no GI
STRIP1_STRIP2	A375	2CP	GI	0.0287589462625851	no GI	Disagree	0.1714113100682307	no GI	GI
STRIP1_STRIP2	A375	2CP	GI	0.0287589462625851	no GI	Disagree	0.1714113100682307	no GI	GI
STRN3_STRN4	A375	2CP	GI	0.1193504648113936	no GI	Disagree	0.3473746674400934	no GI	GI
STRN3_STRN4	A375	2CP	GI	0.1193504648113936	no GI	Disagree	0.3473746674400934	no GI	GI
STRN_STRN3	A375	2CP	no GI	0.0461037777391163	no GI	Agree	0.447952523557402	no GI	GI
STRN_STRN3	A375	2CP	no GI	0.0461037777391163	no GI	Agree	0.447952523557402	no GI	GI
STRN_STRN4	A375	2CP	no GI	0.0910794122252238	no GI	Agree	0.3755365810283657	no GI	GI
STRN_STRN4	A375	2CP	no GI	0.0910794122252238	no GI	Agree	0.3755365810283657	no GI	GI
STT3A_STT3B	A375	2CP	no GI	0.2588825602820426	GI	Disagree	0.421346155863556	no GI	GI
STT3A_STT3B	A375	2CP	no GI	0.2588825602820426	GI	Disagree	0.421346155863556	no GI	GI
STX10_STX6	A375	2CP	no GI	0.0523874163857698	no GI	Agree	0.1216488063209659	no GI	GI
STX10_STX6	A375	2CP	no GI	0.0523874163857698	no GI	Agree	0.1216488063209659	no GI	GI
STX12_STX7	A375	2CP	no GI	0.0451501402353856	no GI	Agree	0.3953938230838784	no GI	GI
STX12_STX7	A375	2CP	no GI	0.0451501402353856	no GI	Agree	0.3953938230838784	no GI	GI
STX1A_STX2	A375	2CP	no GI	0.0294359124331358	no GI	Agree	0.3017712109852138	no GI	GI
STX1A_STX2	A375	2CP	no GI	0.0294359124331358	no GI	Agree	0.3017712109852138	no GI	GI
STX1A_STX3	A375	2CP	no GI	0.0252913789639207	no GI	Agree	0.184278726843338	no GI	no GI
STX1A_STX3	A375	2CP	no GI	0.0252913789639207	no GI	Agree	0.184278726843338	no GI	no GI
STX1A_STX4	A375	2CP	no GI	0.124515280419236	no GI	Agree	0.177754930622832	no GI	no GI
STX1A_STX4	A375	2CP	no GI	0.124515280419236	no GI	Agree	0.177754930622832	no GI	no GI
STX2_STX3	A375	2CP	no GI	0.1385042775151647	no GI	Agree	-0.1037349522222233	no GI	no GI
STX2_STX3	A375	2CP	no GI	0.1385042775151647	no GI	Agree	-0.1037349522222233	no GI	no GI
STX2_STX4	A375	2CP	no GI	-0.0214440714582679	no GI	Agree	0.1594905065690662	no GI	no GI
STX2_STX4	A375	2CP	no GI	-0.0214440714582679	no GI	Agree	0.1594905065690662	no GI	no GI
STXBP1_STXBP2	A375	2CP	no GI	0.0269644965153379	no GI	Agree	-0.3977570450500489	no GI	no GI
STXBP1_STXBP2	A375	2CP	no GI	0.0269644965153379	no GI	Agree	-0.3977570450500489	no GI	no GI
STXBP1_STXBP3	A375	2CP	no GI	-0.0237096318581704	no GI	Agree	0.1447651980755662	no GI	no GI
STXBP1_STXBP3	A375	2CP	no GI	-0.0237096318581704	no GI	Agree	0.1447651980755662	no GI	no GI
STXBP2_STXBP3	A375	2CP	no GI	-0.0877969539480371	no GI	Agree	-0.0085499204029806	no GI	no GI
STXBP2_STXBP3	A375	2CP	no GI	-0.0877969539480371	no GI	Agree	-0.0085499204029806	no GI	no GI
SUCLA2_SUCLG2	A375	2CP	no GI	-0.0743822101177588	no GI	Agree	0.1492864501750904	no GI	no GI
SUCLA2_SUCLG2	A375	2CP	no GI	-0.0743822101177588	no GI	Agree	0.1492864501750904	no GI	no GI
SUMF1_SUMF2	A375	2CP	no GI	-0.1354765892292269	no GI	Agree	0.3019301325089939	no GI	GI
SUMF1_SUMF2	A375	2CP	no GI	-0.1354765892292269	no GI	Agree	0.3019301325089939	no GI	GI
SUMO2_SUMO3	A375	2CP	no GI	0.0688831729159213	no GI	Agree	0.4049737283558408	no GI	no GI
SUMO2_SUMO3	A375	2CP	no GI	0.0688831729159213	no GI	Agree	0.4049737283558408	no GI	no GI
SUN1_SUN2	A375	2CP	no GI	0.1230615917661738	no GI	Agree	0.2339388300639748	no GI	no GI
SUN1_SUN2	A375	2CP	no GI	0.1230615917661738	no GI	Agree	0.2339388300639748	no GI	no GI
SUV39H1_SUV39H2	A375	2CP	no GI	0.1492068597607724	no GI	Agree	0.536479897150319	no GI	no GI
SUV39H1_SUV39H2	A375	2CP	no GI	0.1492068597607724	no GI	Agree	0.536479897150319	no GI	no GI
SYNGR1_SYNGR2	A375	2CP	no GI	0.0318791920347512	no GI	Agree	-0.2358063393239272	no GI	no GI
SYNGR1_SYNGR2	A375	2CP	no GI	0.0318791920347512	no GI	Agree	-0.2358063393239272	no GI	no GI
SYNJ1_SYNJ2	A375	2CP	no GI	0.0461640553213326	no GI	Agree	0.1982441082521911	no GI	no GI
SYNJ1_SYNJ2	A375	2CP	no GI	0.0461640553213326	no GI	Agree	0.1982441082521911	no GI	no GI
SYTL1_SYTL4	A375	2CP	no GI	-0.0737021909066359	no GI	Agree	-0.0700809510110142	no GI	no GI
SYTL1_SYTL4	A375	2CP	no GI	-0.0737021909066359	no GI	Agree	-0.0700809510110142	no GI	no GI
TAB2_TAB3	A375	2CP	no GI	0.1170339827718034	no GI	Agree	0.3462665174051056	no GI	no GI
TAB2_TAB3	A375	2CP	no GI	0.1170339827718034	no GI	Agree	0.3462665174051056	no GI	no GI
TAF4_TAF4B	A375	2CP	no GI	0.0717506581657981	no GI	Agree	0.2517464784654505	no GI	no GI
TAF4_TAF4B	A375	2CP	no GI	0.0717506581657981	no GI	Agree	0.2517464784654505	no GI	no GI
TAF5_TAF5L	A375	2CP	GI	-0.0404126236180003	no GI	Disagree	0.5149910205609001	no GI	no GI
TAF5_TAF5L	A375	2CP	GI	-0.0404126236180003	no GI	Disagree	0.5149910205609001	no GI	no GI
TAGLN_TAGLN2	A375	2CP	no GI	0.0004904985672189	no GI	Agree	0.1868840206693705	no GI	no GI
TAGLN_TAGLN2	A375	2CP	no GI	0.0004904985672189	no GI	Agree	0.1868840206693705	no GI	no GI
TANC1_TANC2	A375	2CP	no GI	0.08622847129229	no GI	Agree	0.431144996101533	no GI	no GI
TANC1_TANC2	A375	2CP	no GI	0.08622847129229	no GI	Agree	0.431144996101533	no GI	no GI
TAOK1_TAOK2	A375	2CP	no GI	0.3369830778484476	GI	Disagree	0.5005897634969576	no GI	GI
TAOK1_TAOK2	A375	2CP	no GI	0.3369830778484476	GI	Disagree	0.5005897634969576	no GI	GI
TAOK1_TAOK3	A375	2CP	no GI	0.18613492022536	no GI	Agree	0.1175724978365925	no GI	GI
TAOK1_TAOK3	A375	2CP	no GI	0.18613492022536	no GI	Agree	0.1175724978365925	no GI	GI
TAP1_TAP2	A375	2CP	no GI	0.0916888117769539	no GI	Agree	0.7692494196164996	GI	GI
TAP1_TAP2	A375	2CP	no GI	0.0916888117769539	no GI	Agree	0.7692494196164996	GI	GI
TARS1_TARS2	A375	2CP	lol	-0.0185400164284422	no GI	Disagree	0.0648952992966986	no GI	no GI
TARS1_TARS2	A375	2CP	lol	-0.0185400164284422	no GI	Disagree	0.0648952992966986	no GI	no GI
TARS1_TARS3	A375	2CP	no GI	-0.0363248115554073	no GI	Agree	0.053950204603998	no GI	GI
TARS1_TARS3	A375	2CP	no GI	-0.0363248115554073	no GI	Agree	0.053950204603998	no GI	GI
TARS2_TARS3	A375	2CP	no GI	-0.0823619581364977	no GI	Agree	0.1374361486815009	no GI	GI
TARS2_TARS3	A375	2CP	no GI	-0.0823619581364977	no GI	Agree	0.1374361486815009	no GI	GI
TBC1D10A_TBC1D10B	A375	2CP	no GI	0.0222645726985778	no GI	Agree	0.1269772300591782	no GI	no GI
TBC1D10A_TBC1D10B	A375	2CP	no GI	0.0222645726985778	no GI	Agree	0.1269772300591782	no GI	no GI
TBC1D12_TBC1D14	A375	2CP	no GI	0.0734290394690964	no GI	Agree	-0.0374544437808161	no GI	no GI
TBC1D12_TBC1D14	A375	2CP	no GI	0.0734290394690964	no GI	Agree	-0.0374544437808161	no GI	no GI
TBC1D15_TBC1D17	A375	2CP	no GI	-0.0337605534062151	no GI	Agree	0.2750656903141861	no GI	GI
TBC1D15_TBC1D17	A375	2CP	no GI	-0.0337605534062151	no GI	Agree	0.2750656903141861	no GI	GI
TBC1D1_TBC1D4	A375	2CP	no GI	0.0530819150589703	no GI	Agree	0.060527181572977	no GI	no GI
TBC1D1_TBC1D4	A375	2CP	no GI	0.0530819150589703	no GI	Agree	0.060527181572977	no GI	no GI
TBC1D22A_TBC1D22B	A375	2CP	no GI	-0.041401349284638	no GI	Agree	0.1272542828069468	no GI	GI
TBC1D22A_TBC1D22B	A375	2CP	no GI	-0.041401349284638	no GI	Agree	0.1272542828069468	no GI	GI
TBC1D2_TBC1D2B	A375	2CP	no GI	-0.0003486172007815	no GI	Agree	0.12050677984444	no GI	no GI
TBC1D2_TBC1D2B	A375	2CP	no GI	-0.0003486172007815	no GI	Agree	0.12050677984444	no GI	no GI
TBC1D8_TBC1D9	A375	2CP	no GI	-0.0517427056149831	no GI	Agree	0.2058351374820847	no GI	no GI
TBC1D8_TBC1D9	A375	2CP	no GI	-0.0517427056149831	no GI	Agree	0.2058351374820847	no GI	no GI
TBC1D8_TBC1D9B	A375	2CP	no GI	-0.0091254392649929	no GI	Agree	0.1519844277355038	no GI	no GI
TBC1D8_TBC1D9B	A375	2CP	no GI	-0.0091254392649929	no GI	Agree	0.1519844277355038	no GI	no GI
TBC1D9_TBC1D9B	A375	2CP	no GI	-0.0715181966043461	no GI	Agree	0.2813719870547707	no GI	GI
TBC1D9_TBC1D9B	A375	2CP	no GI	-0.0715181966043461	no GI	Agree	0.2813719870547707	no GI	GI
TBL1X_TBL1XR1	A375	2CP	no GI	0.0267770601497374	no GI	Agree	0.1112914232798898	no GI	GI
TBL1X_TBL1XR1	A375	2CP	no GI	0.0267770601497374	no GI	Agree	0.1112914232798898	no GI	GI
TBP_TBPL1	A375	2CP	no GI	-0.0879071844830029	no GI	Agree	0.5611677805366032	no GI	no GI
TBP_TBPL1	A375	2CP	no GI	-0.0879071844830029	no GI	Agree	0.5611677805366032	no GI	no GI
TCEA1_TCEA2	A375	2CP	no GI	-0.0570706358985989	no GI	Agree	-0.0001751461298929	no GI	GI
TCEA1_TCEA2	A375	2CP	no GI	-0.0570706358985989	no GI	Agree	-0.0001751461298929	no GI	GI
TCEA1_TCEA3	A375	2CP	no GI	0.148584036484335	no GI	Agree	-0.0580465293899032	no GI	GI
TCEA1_TCEA3	A375	2CP	no GI	0.148584036484335	no GI	Agree	-0.0580465293899032	no GI	GI
TCEA2_TCEA3	A375	2CP	no GI	-0.0004719292990674	no GI	Agree	-0.0164797659196312	no GI	no GI
TCEA2_TCEA3	A375	2CP	no GI	-0.0004719292990674	no GI	Agree	-0.0164797659196312	no GI	no GI
TCEAL1_TCEAL8	A375	2CP	GI	0.0437378956613268	no GI	Disagree	0.4503124388683196	no GI	no GI
TCEAL1_TCEAL8	A375	2CP	GI	0.0437378956613268	no GI	Disagree	0.4503124388683196	no GI	no GI
TCEAL3_TCEAL4	A375	2CP	no GI	0.027104304291002	no GI	Agree	0.6745585446670318	GI	no GI
TCEAL3_TCEAL4	A375	2CP	no GI	0.027104304291002	no GI	Agree	0.6745585446670318	GI	no GI
TCF12_TCF3	A375	2CP	no GI	0.4090335456093355	GI	Disagree	0.2949658969811857	no GI	no GI
TCF12_TCF3	A375	2CP	no GI	0.4090335456093355	GI	Disagree	0.2949658969811857	no GI	no GI
TCF12_TCF4	A375	2CP	no GI	0.1278798945413352	no GI	Agree	0.4611838408533772	no GI	no GI
TCF12_TCF4	A375	2CP	no GI	0.1278798945413352	no GI	Agree	0.4611838408533772	no GI	no GI
TCF3_TCF4	A375	2CP	no GI	0.1822166498921091	no GI	Agree	0.4513632505794891	no GI	GI
TCF3_TCF4	A375	2CP	no GI	0.1822166498921091	no GI	Agree	0.4513632505794891	no GI	GI
TCF7_TCF7L2	A375	2CP	GI	0.0268828151206582	no GI	Disagree	0.1904585878643249	no GI	no GI
TCF7_TCF7L2	A375	2CP	GI	0.0268828151206582	no GI	Disagree	0.1904585878643249	no GI	no GI
TEAD1_TEAD2	A375	2CP	no GI	0.0486753363903935	no GI	Agree	0.5212044232309447	no GI	GI
TEAD1_TEAD2	A375	2CP	no GI	0.0486753363903935	no GI	Agree	0.5212044232309447	no GI	GI
TEAD1_TEAD3	A375	2CP	no GI	0.24423941991244	GI	Disagree	0.5431698210600916	no GI	no GI
TEAD1_TEAD3	A375	2CP	no GI	0.24423941991244	GI	Disagree	0.5431698210600916	no GI	no GI
TEAD1_TEAD4	A375	2CP	no GI	0.210133621810342	GI	Disagree	0.5700503855177919	no GI	GI
TEAD1_TEAD4	A375	2CP	no GI	0.210133621810342	GI	Disagree	0.5700503855177919	no GI	GI
TEAD2_TEAD3	A375	2CP	no GI	0.0791923768383334	no GI	Agree	0.4891605277322907	no GI	no GI
TEAD2_TEAD3	A375	2CP	no GI	0.0791923768383334	no GI	Agree	0.4891605277322907	no GI	no GI
TEAD2_TEAD4	A375	2CP	no GI	0.0283338620915801	no GI	Agree	0.496973486332011	no GI	GI
TEAD2_TEAD4	A375	2CP	no GI	0.0283338620915801	no GI	Agree	0.496973486332011	no GI	GI
TEAD3_TEAD4	A375	2CP	no GI	0.0924696029500338	no GI	Agree	0.5168778049971263	no GI	no GI
TEAD3_TEAD4	A375	2CP	no GI	0.0924696029500338	no GI	Agree	0.5168778049971263	no GI	no GI
TFCP2_UBP1	A375	2CP	GI	0.1543155017466611	no GI	Disagree	0.220439549189091	no GI	GI
TFCP2_UBP1	A375	2CP	GI	0.1543155017466611	no GI	Disagree	0.220439549189091	no GI	GI
TFDP1_TFDP2	A375	2CP	no GI	-0.0131662205714259	no GI	Agree	0.0759393719861502	no GI	no GI
TFDP1_TFDP2	A375	2CP	no GI	-0.0131662205714259	no GI	Agree	0.0759393719861502	no GI	no GI
TFE3_TFEB	A375	2CP	no GI	0.0007052426418019	no GI	Agree	-0.1093813264592234	no GI	GI
TFE3_TFEB	A375	2CP	no GI	0.0007052426418019	no GI	Agree	-0.1093813264592234	no GI	GI
TFPI_TFPI2	A375	2CP	no GI	-0.028571843496576	no GI	Agree	0.4452168324521138	no GI	no GI
TFPI_TFPI2	A375	2CP	no GI	-0.028571843496576	no GI	Agree	0.4452168324521138	no GI	no GI
TGFB1_TGFB2	A375	2CP	no GI	-0.0371921432273116	no GI	Agree	0.256788222405412	no GI	no GI
TGFB1_TGFB2	A375	2CP	no GI	-0.0371921432273116	no GI	Agree	0.256788222405412	no GI	no GI
TGIF1_TGIF2	A375	2CP	no GI	0.0534770404165217	no GI	Agree	-0.289724622162982	no GI	no GI
TGIF1_TGIF2	A375	2CP	no GI	0.0534770404165217	no GI	Agree	-0.289724622162982	no GI	no GI
THBS1_THBS3	A375	2CP	no GI	0.0039623982122952	no GI	Agree	0.1242222898417937	no GI	GI
THBS1_THBS3	A375	2CP	no GI	0.0039623982122952	no GI	Agree	0.1242222898417937	no GI	GI
TIA1_TIAL1	A375	2CP	no GI	0.1944462440977678	no GI	Agree	0.5006969346233412	no GI	no GI
TIA1_TIAL1	A375	2CP	no GI	0.1944462440977678	no GI	Agree	0.5006969346233412	no GI	no GI
TIAM1_TIAM2	A375	2CP	no GI	-0.0668694061915857	no GI	Agree	0.1568204214811204	no GI	no GI
TIAM1_TIAM2	A375	2CP	no GI	-0.0668694061915857	no GI	Agree	0.1568204214811204	no GI	no GI
TIMM17A_TIMM17B	A375	2CP	no GI	0.035646275110917	no GI	Agree	0.1958300581055483	no GI	no GI
TIMM17A_TIMM17B	A375	2CP	no GI	0.035646275110917	no GI	Agree	0.1958300581055483	no GI	no GI
TIMM8A_TIMM8B	A375	2CP	no GI	0.1679688507517348	no GI	Agree	0.3425856625355215	no GI	no GI
TIMM8A_TIMM8B	A375	2CP	no GI	0.1679688507517348	no GI	Agree	0.3425856625355215	no GI	no GI
TIMP1_TIMP2	A375	2CP	no GI	0.0599439359589449	no GI	Agree	0.474167855884177	no GI	no GI
TIMP1_TIMP2	A375	2CP	no GI	0.0599439359589449	no GI	Agree	0.474167855884177	no GI	no GI
TIMP1_TIMP3	A375	2CP	no GI	0.0151848844535971	no GI	Agree	0.4241970107082866	no GI	no GI
TIMP1_TIMP3	A375	2CP	no GI	0.0151848844535971	no GI	Agree	0.4241970107082866	no GI	no GI
TIMP2_TIMP3	A375	2CP	no GI	-0.0468675383152167	no GI	Agree	0.4579023033285461	no GI	GI
TIMP2_TIMP3	A375	2CP	no GI	-0.0468675383152167	no GI	Agree	0.4579023033285461	no GI	GI
TJP1_TJP2	A375	2CP	no GI	0.1556166771789028	no GI	Agree	0.4146103483798792	no GI	GI
TJP1_TJP2	A375	2CP	no GI	0.1556166771789028	no GI	Agree	0.4146103483798792	no GI	GI
TLE1_TLE2	A375	2CP	no GI	-0.0430411631834749	no GI	Agree	0.1574589478389633	no GI	GI
TLE1_TLE2	A375	2CP	no GI	-0.0430411631834749	no GI	Agree	0.1574589478389633	no GI	GI
TLE1_TLE3	A375	2CP	no GI	0.1684994216618109	no GI	Agree	-0.1635000585348117	no GI	no GI
TLE1_TLE3	A375	2CP	no GI	0.1684994216618109	no GI	Agree	-0.1635000585348117	no GI	no GI
TLE1_TLE4	A375	2CP	no GI	0.0764544558932527	no GI	Agree	0.0747302696584035	no GI	no GI
TLE1_TLE4	A375	2CP	no GI	0.0764544558932527	no GI	Agree	0.0747302696584035	no GI	no GI
TLE2_TLE3	A375	2CP	no GI	0.0232262266399608	no GI	Agree	0.2323625958915556	no GI	GI
TLE2_TLE3	A375	2CP	no GI	0.0232262266399608	no GI	Agree	0.2323625958915556	no GI	GI
TLE2_TLE4	A375	2CP	no GI	0.0040250040751615	no GI	Agree	-0.1549980116590581	no GI	GI
TLE2_TLE4	A375	2CP	no GI	0.0040250040751615	no GI	Agree	-0.1549980116590581	no GI	GI
TLE3_TLE4	A375	2CP	no GI	0.0598708620836695	no GI	Agree	-0.2530347102364061	no GI	GI
TLE3_TLE4	A375	2CP	no GI	0.0598708620836695	no GI	Agree	-0.2530347102364061	no GI	GI
TLK1_TLK2	A375	2CP	no GI	0.0873054666299999	no GI	Agree	0.485986504417608	no GI	GI
TLK1_TLK2	A375	2CP	no GI	0.0873054666299999	no GI	Agree	0.485986504417608	no GI	GI
TLN1_TLN2	A375	2CP	GI	0.0011240533385465	no GI	Disagree	0.3285406250520017	no GI	no GI
TLN1_TLN2	A375	2CP	GI	0.0011240533385465	no GI	Disagree	0.3285406250520017	no GI	no GI
TM9SF1_TM9SF3	A375	2CP	no GI	0.0200760350786253	no GI	Agree	0.4825966765060434	no GI	no GI
TM9SF1_TM9SF3	A375	2CP	no GI	0.0200760350786253	no GI	Agree	0.4825966765060434	no GI	no GI
TM9SF1_TM9SF4	A375	2CP	no GI	0.1158241290314255	no GI	Agree	0.5199969695835791	no GI	no GI
TM9SF1_TM9SF4	A375	2CP	no GI	0.1158241290314255	no GI	Agree	0.5199969695835791	no GI	no GI
