	cell_line	condition	clone_id_test	combinatorial_avg_lfc	single_gene1_avg_lfc	single_gene2_avg_lfc	expression_gene1_batch_correct	expression_gene2_batch_correct	Class_label
201	A375	2CP	RING1_RNF2_1	-3.622222462860493	0.857073821852733	-0.8602110900976165	4.9952211967	3.9226197382	GI
202	A375	2CP	RING1_RNF2_2	-0.8170294307985952	-0.8602110900976165	0.857073821852733	3.9226197382	4.9952211967	GI
203	A375	2CP	TOMM40_TOMM40L_1	-2.6550621472005576	-2.543579838803318	-1.2158024960539888	6.1230297324	4.2014265963	GI
204	A375	2CP	TOMM40_TOMM40L_2	-1.9540753305129908	-1.2158024960539888	-2.543579838803318	4.2014265963	6.1230297324	GI
205	A375	2CP	AK3_AK4_1	-0.030787196367135117	-0.20048613102906887	-2.8101558233984116	4.0071055267	4.5802404463	GI
206	A375	2CP	AK3_AK4_2	-1.0892720170454537	-2.8101558233984116	-0.20048613102906887	4.5802404463	4.0071055267	GI
207	A375	2CP	CTBP1_CTBP2_1	-1.5275449664584224	0.8682409329367566	-0.6287509535410643	6.1877344878	5.3985139865	GI
208	A375	2CP	CTBP1_CTBP2_2	-1.4428151715002708	-0.6287509535410643	0.8682409329367566	5.3985139865	6.1877344878	GI
209	A375	2CP	RHOT1_RHOT2_1	-1.174323997684672	-1.1282231962341116	-1.3469273998838216	4.1591142356	6.6155611073	GI
210	A375	2CP	RHOT1_RHOT2_2	-0.3685542404902957	-1.3469273998838216	-1.1282231962341116	6.6155611073	4.1591142356	GI
211	A375	2CP	ASAP1_ASAP2_1	-1.7055802435573486	-2.3569322173273513	-0.875328576489401	4.3843346439	3.6258859693	GI
212	A375	2CP	ASAP1_ASAP2_2	-1.5818310325865	-0.875328576489401	-2.3569322173273513	3.6258859693	4.3843346439	GI
213	A375	2CP	RNF20_RNF40_1	-3.392700354413421	-3.5071699600918786	-2.258316816012101	5.9708422511	5.7519284809	GI
214	A375	2CP	COPS7A_COPS7B_1	-1.1744325368453574	0.830965589171303	0.43060497163814415	6.4292221622	4.7651717889	GI
215	A375	2CP	COPS7A_COPS7B_2	-0.889121736424618	0.43060497163814415	0.830965589171303	4.7651717889	6.4292221622	GI
216	A375	2CP	GPSM1_GPSM2_1	-1.774045742948156	-0.7381856925242523	-1.761140301498714	4.3908732752	3.5508998982	GI
217	A375	2CP	GPSM1_GPSM2_2	1.4866777603789623	-1.761140301498714	-0.7381856925242523	3.5508998982	4.3908732752	GI
218	A375	2CP	E2F4_E2F5_1	-0.9041884546362331	-2.4349016834334787	-0.6111785120261555	6.5922518346	2.6218891214	GI
219	A375	2CP	ETNK1_ETNK2_1	-2.711319263759801	-0.6281306850873425	0.20201073732964558	4.1772501425	3.5371416807	GI
220	A375	2CP	ETNK1_ETNK2_2	-4.359736777387047	0.20201073732964558	-0.6281306850873425	3.5371416807	4.1772501425	GI
221	A375	2CP	CDH1_CDH3_1	-0.6250159572187259	-3.379400935791401	0.26868094413452304	0.0836879408	0.4218241181	GI
222	A375	2CP	CDH1_CDH3_2	-0.3385036133013095	0.26868094413452304	-3.379400935791401	0.4218241181	0.0836879408	GI
223	A375	2CP	FUBP1_FUBP3_1	-2.24734094418061	-2.2699702098951287	-1.6009925929146942	6.2060941784	6.2954349457	GI
224	A375	2CP	FUBP1_FUBP3_2	-1.0056033407843268	-1.6009925929146942	-2.2699702098951287	6.2954349457	6.2060941784	GI
225	A375	2CP	ZNF143_ZNF76_1	-3.793260189047566	-3.319437813650414	-1.1905006986894802	3.7127989947	3.5430061126	GI
226	A375	2CP	ZNF143_ZNF76_2	-0.7490461302629634	-1.1905006986894802	-3.319437813650414	3.5430061126	3.7127989947	GI
227	A375	2CP	PITPNM1_PITPNM2_1	-0.9289250621594372	0.20428358391656198	0.12896213555239355	3.9489577904	2.7519428636	GI
228	A375	2CP	PITPNM1_PITPNM2_2	-1.300695279306685	0.12896213555239355	0.20428358391656198	2.7519428636	3.9489577904	GI
229	A375	2CP	TSPYL1_TSPYL4_1	0.022150501987687754	0.5285087105404873	0.6088320618702081	3.4211121209	3.3311683679	GI
230	A375	2CP	TSPYL1_TSPYL4_2	-0.44168008777835066	0.6088320618702081	0.5285087105404873	3.3311683679	3.4211121209	GI
231	A375	2CP	PPARD_PPARG_1	-0.26624966796635396	0.803935075423766	0.1987595007861671	2.76543715	5.3049837267	GI
232	A375	2CP	PPARD_PPARG_2	-0.6191769149968995	0.1987595007861671	0.803935075423766	5.3049837267	2.76543715	GI
233	A375	2CP	FARP1_FARP2_1	-0.861632844787632	-0.8530179277411962	-1.003404714567791	5.3790275895	4.4044700143	GI
234	A375	2CP	FARP1_FARP2_2	0.3969340599634661	-1.003404714567791	-0.8530179277411962	4.4044700143	5.3790275895	GI
235	A375	2CP	BRWD3_PHIP_1	0.15119469164801025	-0.06396582561667352	1.5141422448193222	2.6392471617	2.9586268873	GI
236	A375	2CP	BRWD3_PHIP_2	-0.16596201219908213	1.5141422448193222	-0.06396582561667352	2.9586268873	2.6392471617	GI
237	A375	2CP	UGGT1_UGGT2_1	-0.9243305166076246	-0.5099967196773276	-1.3849840214857712	4.372248135	3.9752033097	GI
238	A375	2CP	UGGT1_UGGT2_2	0.20331660975755605	-1.3849840214857712	-0.5099967196773276	3.9752033097	4.372248135	GI
239	A375	2CP	STRN3_STRN4_1	-0.16468631877631612	-0.860107512200653	-1.686850673395928	3.3030542474	5.6467007323	GI
240	A375	2CP	STRN3_STRN4_2	-1.4183997770696353	-1.686850673395928	-0.860107512200653	5.6467007323	3.3030542474	GI
241	A375	2CP	KIF2A_KIF2C_1	-1.2990089406450194	-2.212038814813928	-0.944114451133133	4.7777754452	5.9445078977	GI
242	A375	2CP	KIF2A_KIF2C_2	-1.4025474989281785	-0.944114451133133	-2.212038814813928	5.9445078977	4.7777754452	GI
243	A375	2CP	FAM98A_FAM98B_1	-3.635955484487339	-1.0710612388958667	-5.535421415008505	5.9114908745	4.6828372937	GI
244	A375	2CP	IFI27_IFI27L1_1	0.8940387842128596	1.6321293601169382	0.8634431202442068	0.4069885972	3.5687302056	GI
245	A375	2CP	IFI27_IFI27L1_2	0.63317544276007	0.8634431202442068	1.6321293601169382	3.5687302056	0.4069885972	GI
246	A375	2CP	PLD1_PLD2_1	-0.7632918377266789	-2.0270437067627443	-0.7281674713014274	2.9555884556	3.5723573784	GI
247	A375	2CP	PLD1_PLD2_2	-0.5097540617874685	-0.7281674713014274	-2.0270437067627443	3.5723573784	2.9555884556	GI
248	A375	2CP	ATP8B1_ATP8B2_1	-0.9611053791694251	0.12119938794268714	-2.86339267600402	0.006799285	5.124450056	GI
249	A375	2CP	ATP8B1_ATP8B2_2	-0.2886168100067885	-2.86339267600402	0.12119938794268714	5.124450056	0.006799285	GI
250	A375	2CP	APPL1_APPL2_1	-0.42214657817583356	-0.8084680299190952	-0.9324292811288029	3.9965750724	4.5459735144	GI
251	A375	2CP	APPL1_APPL2_2	0.022924248371881895	-0.9324292811288029	-0.8084680299190952	4.5459735144	3.9965750724	GI
252	A375	2CP	JOSD1_JOSD2_1	0.24718396742412363	0.5165434491623977	1.0514447526372748	4.0929445779	5.0680203817	GI
253	A375	2CP	JOSD1_JOSD2_2	-0.3898540966224191	1.0514447526372748	0.5165434491623977	5.0680203817	4.0929445779	GI
254	A375	2CP	HNRNPL_HNRNPLL_1	-2.1784779292429834	-3.1684066884934827	-0.8331427102842024	8.0731979561	4.4659077702	GI
255	A375	2CP	B4GALT1_B4GALT2_1	0.11687791257262381	-1.6487806135674625	-0.7844734564444951	3.8411588598	5.0038597099	GI
256	A375	2CP	B4GALT1_B4GALT2_2	-0.7020880069030482	-0.7844734564444951	-1.6487806135674625	5.0038597099	3.8411588598	GI
257	A375	2CP	EWSR1_FUS_1	-0.9355150829634682	-1.307783550207306	-1.4337936843519106	7.6308848855	8.9764325541	GI
258	A375	2CP	EWSR1_FUS_2	-1.3146133465183136	-1.4337936843519106	-1.307783550207306	8.9764325541	7.6308848855	GI
259	A375	2CP	HIPK2_HIPK3_1	-1.496416233638298	-1.1315286357973289	-1.6709950351623013	4.4452108731	2.870843455	GI
260	A375	2CP	HIPK2_HIPK3_2	-1.0174886242653618	-1.6709950351623013	-1.1315286357973289	2.870843455	4.4452108731	GI
261	A375	2CP	ANKRD13A_ANKRD13B_1	-0.017838674688311684	-1.1229057275184182	-0.6478027147933361	4.3413369091	3.607068899	GI
262	A375	2CP	ANKRD13A_ANKRD13B_2	0.6116377475632992	-0.6478027147933361	-1.1229057275184182	3.607068899	4.3413369091	GI
263	A375	2CP	SIN3A_SIN3B_1	-1.4510328225761846	-4.228599789804428	-1.2757936922454631	4.8912543682	4.461691347	GI
264	A375	2CP	SIN3A_SIN3B_2	-1.8946260472987397	-1.2757936922454631	-4.228599789804428	4.461691347	4.8912543682	GI
265	A375	2CP	KDM5A_KDM5C_1	-0.9256947808479206	-2.0819171854396394	0.10897525199743807	4.3168308962	5.4702996145	GI
266	A375	2CP	KDM5A_KDM5C_2	0.3705644405839936	0.10897525199743807	-2.0819171854396394	5.4702996145	4.3168308962	GI
267	A375	2CP	NOTCH1_NOTCH3_1	-0.3310778827037457	-0.6248515197001219	-1.3673996979485272	3.0284570802	1.9609093509	GI
268	A375	2CP	NOTCH1_NOTCH3_2	-0.8135086799597304	-1.3673996979485272	-0.6248515197001219	1.9609093509	3.0284570802	GI
269	A375	2CP	NBPF1_NBPF3_1	0.19159201596929876	-4.468177362977743	-0.1482754104658568	4.0360764373	2.5129596361	GI
270	A375	2CP	NBPF1_NBPF3_2	-3.0629885305622184	-0.1482754104658568	-4.468177362977743	2.5129596361	4.0360764373	GI
271	A375	2CP	CISD1_CISD2_1	0.6558282555666284	-0.07095363697589763	-3.950375283256069	3.8723914078	5.1791332006	GI
272	A375	2CP	CISD1_CISD2_2	0.4696164428205427	-3.950375283256069	-0.07095363697589763	5.1791332006	3.8723914078	GI
273	A375	2CP	ARNTL_ARNTL2_1	-0.7588927328160491	-0.8777403868398996	-1.544356144303964			GI
274	A375	2CP	EPHA1_EPHA2_1	1.6494131808073376	0.46646005940093516	0.10449363557458424	-0.006649155	5.6731175638	GI
275	A375	2CP	EPHA1_EPHA2_2	2.1050069258191044	0.10449363557458424	0.46646005940093516	5.6731175638	-0.006649155	GI
276	A375	2CP	CPSF6_CPSF7_1	-2.366901723780133	-3.5287103109464963	-1.6315391457644184	6.1422423333	6.0143163878	GI
277	A375	2CP	CPSF6_CPSF7_2	-2.984347830078013	-1.6315391457644184	-3.5287103109464963	6.0143163878	6.1422423333	GI
278	A375	2CP	CHD8_CHD9_1	-0.6002785860439093	-1.2859654090166177	-0.5457398481962872	5.0157596606	4.2878352213	GI
279	A375	2CP	CHD8_CHD9_2	-0.4938743336226601	-0.5457398481962872	-1.2859654090166177	4.2878352213	5.0157596606	GI
280	A375	2CP	EGLN1_EGLN3_1	-3.5862362158262426	-5.438922794707545	-0.08162600356624328	4.9127563108	0.407679434	GI
281	A375	2CP	EGLN1_EGLN3_2	-3.5428604875848126	-0.08162600356624328	-5.438922794707545	0.407679434	4.9127563108	GI
282	A375	2CP	SEPTIN5_SEPTIN7_1	-2.7102442936490414	0.18549522464892232	-4.913130413356962	3.5152133761	7.5913798213	GI
283	A375	2CP	SEPTIN5_SEPTIN7_2	-1.9700659108651135	-4.913130413356962	0.18549522464892232	7.5913798213	3.5152133761	GI
284	A375	2CP	PHF2_PHF8_1	-0.6226235619139269	-0.5029039843965333	-1.9039674664428905	3.5664508282	4.04306661	GI
285	A375	2CP	PHF2_PHF8_2	-0.6744353880504526	-1.9039674664428905	-0.5029039843965333	4.04306661	3.5664508282	GI
286	A375	2CP	ZSCAN16_ZSCAN31_1	0.35572162354110004	1.3077838843655993	0.4717498611074422	2.0628996992	0.6834140961	GI
287	A375	2CP	ZSCAN16_ZSCAN31_2	0.4118474082233776	0.4717498611074422	1.3077838843655993	0.6834140961	2.0628996992	GI
288	A375	2CP	FUBP3_KHSRP_1	-1.0106580610223146	-1.6009925929146942	-1.5761325773763475	6.2954349457	7.7560689566	GI
289	A375	2CP	FUBP3_KHSRP_2	-1.2324916897582336	-1.5761325773763475	-1.6009925929146942	7.7560689566	6.2954349457	GI
290	A375	2CP	BRWD1_PHIP_1	0.015850561093472493	0.8956123729236944	1.5141422448193222	2.9202091922	2.9586268873	GI
291	A375	2CP	BRWD1_PHIP_2	0.9925478118598114	1.5141422448193222	0.8956123729236944	2.9586268873	2.9202091922	GI
292	A375	2CP	ZNF551_ZNF586_1	-0.018358187948510185	0.645300470158771	0.321586165190598	3.029804219	3.557985268	GI
293	A375	2CP	ZNF551_ZNF586_2	-0.7473930205788308	0.321586165190598	0.645300470158771	3.557985268	3.029804219	GI
294	A375	2CP	CYB5A_CYB5B_1	-2.151362536369363	0.27468443508524487	-1.2946910572404893	4.5003070968	6.7366318075	GI
295	A375	2CP	CYB5A_CYB5B_2	-3.869646721842403	-1.2946910572404893	0.27468443508524487	6.7366318075	4.5003070968	GI
296	A375	2CP	GNG12_GNG5_2	-0.6732429107536664	1.2710944289511128	0.23059096056261486	6.6807853578	6.5168821954	GI
297	A375	2CP	UBAP2_UBAP2L_1	-2.9189150932144106	-1.1473750926580257	-4.0544185866725195	4.0255963109	7.6559415664	GI
298	A375	2CP	UBAP2_UBAP2L_2	-2.4173381493674206	-4.0544185866725195	-1.1473750926580257	7.6559415664	4.0255963109	GI
299	A375	2CP	SP100_SP140L_1	-0.13455041411659074	1.244527718804433	0.3769687240755386	4.566215805	3.4994078004	GI
300	A375	2CP	SP100_SP140L_2	0.08188893086051552	0.3769687240755386	1.244527718804433	3.4994078004	4.566215805	GI
301	A375	2CP	ELL_ELL2_1	-1.190055054589069	-1.9620744371896577	-0.36213396714035384	3.3084459824	3.0535551472	GI
302	A375	2CP	ELL_ELL2_2	-0.0332999981579718	-0.36213396714035384	-1.9620744371896577	3.0535551472	3.3084459824	GI
303	A375	2CP	SLC39A14_SLC39A8_1	-0.7473945074982886	0.20112882769529294	0.5201956745696865	4.7570646092	3.1065943749	GI
304	A375	2CP	SLC39A14_SLC39A8_2	-0.3684936810010737	0.5201956745696865	0.20112882769529294	3.1065943749	4.7570646092	GI
305	A375	2CP	MTMR3_MTMR4_1	-0.9342686828467355	-0.6115962488972666	-1.782284142110021	2.5994914025	3.7378055623	GI
306	A375	2CP	MTMR3_MTMR4_2	-0.24094463720678894	-1.782284142110021	-0.6115962488972666	3.7378055623	2.5994914025	GI
307	A375	2CP	QPCT_QPCTL_1	-0.2409023869503626	-0.40972888505056226	-1.320624560459586	3.0226600778	3.6829481194	GI
308	A375	2CP	QPCT_QPCTL_2	-0.3104321433468784	-1.320624560459586	-0.40972888505056226	3.6829481194	3.0226600778	GI
309	A375	2CP	CHD7_CHD8_1	-0.6181070794571744	-0.98405086255358	-1.2859654090166177	3.3135398768	5.0157596606	GI
310	A375	2CP	CHD7_CHD8_2	-0.9968939158253773	-1.2859654090166177	-0.98405086255358	5.0157596606	3.3135398768	GI
311	A375	2CP	RHOQ_RHOU_1	0.06959443200835436	-2.6404478277142758	-0.9338485501834002	3.8391907834	1.5103739721	GI
312	A375	2CP	RHOQ_RHOU_2	-2.559337763118262	-0.9338485501834002	-2.6404478277142758	1.5103739721	3.8391907834	GI
313	A375	2CP	EIF4G1_EIF4G3_1	-0.5301071249134979	-1.8362944421059413	-0.6312139940607524	7.5996873413	5.3905609117	GI
314	A375	2CP	EIF4G1_EIF4G3_2	-0.9915658476964322	-0.6312139940607524	-1.8362944421059413	5.3905609117	7.5996873413	GI
315	A375	2CP	LDLR_LRP8_1	-0.6277395015821248	-1.4140443977219137	-0.9287263718358343	6.2860679417	5.4056120442	GI
316	A375	2CP	LDLR_LRP8_2	-0.8360966931710498	-0.9287263718358343	-1.4140443977219137	5.4056120442	6.2860679417	GI
317	A375	2CP	CDH1_CDH2_1	-2.730186962335192	-3.379400935791401	-0.7136478495553522	0.0836879408	5.127812579	GI
318	A375	2CP	CDH1_CDH2_2	-1.3844568168456437	-0.7136478495553522	-3.379400935791401	5.127812579	0.0836879408	GI
319	A375	2CP	ENAH_EVL_2	-1.0201006413230371	0.15531318734872546	-2.5265051448813827	3.1808251499	6.6894676601	GI
320	A375	2CP	BCL7B_BCL7C_2	0.023803040699658773	0.5733440539328432	-1.8838259973257463	4.7557850052	5.4342007104	GI
321	A375	2CP	PSMC2_PSMC5_1	-1.873813793292795	-1.631698606045787	-2.660382913241934	6.5937946463	8.1659488372	GI
322	A375	2CP	PSMC2_PSMC5_2	-2.0711011272479025	-2.660382913241934	-1.631698606045787	8.1659488372	6.5937946463	GI
323	A375	2CP	ITGA5_ITGAV_1	-2.408288434938965	-0.446329978274971	-3.231676464960823	6.0473227077	4.0424884473	GI
324	A375	2CP	RIT1_RRAS_1	-0.7151942959683102	-2.3309992103530464	0.12879878362391506	5.0803365283	3.8641964356	GI
325	A375	2CP	RIT1_RRAS_2	-0.8927189782765206	0.12879878362391506	-2.3309992103530464	3.8641964356	5.0803365283	GI
326	A375	2CP	FOSL1_FOSL2_1	-2.652814507741613	-5.032320163125358	0.30400850087692066	6.888744509	2.2861583294	GI
327	A375	2CP	FOSL1_FOSL2_2	-3.821213304676027	0.30400850087692066	-5.032320163125358	2.2861583294	6.888744509	GI
328	A375	2CP	PSMC1_PSMC5_1	-2.656041669744127	-3.2799850937050063	-2.660382913241934	8.3051085229	8.1659488372	GI
329	A375	2CP	PSMC1_PSMC5_2	-4.091781584363527	-2.660382913241934	-3.2799850937050063	8.1659488372	8.3051085229	GI
330	A375	2CP	ZNF608_ZNF609_1	-0.7496155528823563	-1.5727549583573097	-0.9419616650793041	3.3796753853	3.968979018	GI
331	A375	2CP	ZNF608_ZNF609_2	-0.0376788554874401	-0.9419616650793041	-1.5727549583573097	3.968979018	3.3796753853	GI
332	A375	2CP	ID1_ID2_1	-3.915959733277493	0.2922785599838631	0.6571124898108647	6.3979698954	3.4416808903	GI
333	A375	2CP	ID1_ID2_2	-0.046015106973746445	0.6571124898108647	0.2922785599838631	3.4416808903	6.3979698954	GI
334	A375	2CP	RBX1_RNF7_1	-2.4229578320622265	-4.92365542106095	1.477563082575881	5.8356359046	5.8496676362	GI
335	A375	2CP	RBX1_RNF7_2	-0.17313210189105233	1.477563082575881	-4.92365542106095	5.8496676362	5.8356359046	GI
336	A375	2CP	ATF3_JDP2_1	-1.2059670323595286	-2.0432011829195043	-0.35311684290929835	2.8584009974	1.5009210446	GI
337	A375	2CP	ATF3_JDP2_2	-0.9372694190418573	-0.35311684290929835	-2.0432011829195043	1.5009210446	2.8584009974	GI
338	A375	2CP	FEZ1_FEZ2_1	0.22949775397230798	-1.0506845523736084	0.09046527481003142	5.608011932	4.8890186496	GI
339	A375	2CP	FEZ1_FEZ2_2	1.6909905484193253	0.09046527481003142	-1.0506845523736084	4.8890186496	5.608011932	GI
340	A375	2CP	PRKCA_PRKCE_1	-1.5396720612216908	-1.9000918833569427	-1.1384546238095876	2.9168754837	2.0774808736	GI
341	A375	2CP	PRKCA_PRKCE_2	-1.6091521013618668	-1.1384546238095876	-1.9000918833569427	2.0774808736	2.9168754837	GI
342	A375	2CP	BCL2L1_BCL2L2_1	-1.1784506412733573	0.07060457329932768	1.4118078963186897	4.8867024277	4.4238636903	GI
343	A375	2CP	BCL2L1_BCL2L2_2	-1.3165369430519847	1.4118078963186897	0.07060457329932768	4.4238636903	4.8867024277	GI
344	A375	2CP	PPIL1_PPIL3_1	-1.846334052640417	-2.8938587761029346	-0.5151783989943888	4.9569531501	4.5780241395	GI
345	A375	2CP	PPIL1_PPIL3_2	-0.48318150701106877	-0.5151783989943888	-2.8938587761029346	4.5780241395	4.9569531501	GI
346	A375	2CP	GPBP1_GPBP1L1_2	-1.4154982568016172	-2.167120747592996	-0.5269256425792408	5.8266517927	5.2222635161	GI
347	A375	2CP	MAP3K11_MAP3K9_1	-0.5652092604036834	-1.584579972460361	-0.36111069462684164	5.188388921	1.6522125679	GI
348	A375	2CP	MAP3K11_MAP3K9_2	-0.4137194379217535	-0.36111069462684164	-1.584579972460361	1.6522125679	5.188388921	GI
349	A375	2CP	EMC8_EMC9_1	-2.4771464552261335	-0.28229781330854564	0.4091223544081324	4.5567709655	4.4425008683	GI
350	A375	2CP	ZNF695_ZNF738_2	-0.6578232681342309	-0.05609757393871351	0.9618652016607279	4.9113617737	3.684406792	GI
351	A375	2CP	CC2D1A_CC2D1B_1	-0.4139591783394678	-0.7494614587778723	-1.2482881970129074	4.3791616246	4.4678194332	GI
352	A375	2CP	CC2D1A_CC2D1B_2	0.03333649539363126	-1.2482881970129074	-0.7494614587778723	4.4678194332	4.3791616246	GI
353	A375	2CP	RUVBL1_RUVBL2_1	-4.678735436459434	-4.251462159359552	-1.6737405133459644	6.9175004685	7.5487531193	GI
354	A375	2CP	RUVBL1_RUVBL2_2	-1.534744308242956	-1.6737405133459644	-4.251462159359552	7.5487531193	6.9175004685	GI
355	A375	2CP	IFIT3_IFIT5_1	1.0441098550962473	1.937037885166381	0.5673716603133365	3.2276326116	4.4849300181	GI
356	A375	2CP	IFIT3_IFIT5_2	0.4655613277902133	0.5673716603133365	1.937037885166381	4.4849300181	3.2276326116	GI
357	A375	2CP	IFIT1_IFIT3_1	0.6022982249651885	0.27393897713014637	1.937037885166381	1.7214882805	3.2276326116	GI
358	A375	2CP	IFIT1_IFIT3_2	0.8096103447521874	1.937037885166381	0.27393897713014637	3.2276326116	1.7214882805	GI
359	A375	2CP	ZNF195_ZNF519_1	0.4697888865689266	0.585212560218558	1.0917427565247524	3.8273033642	2.2523536395	GI
360	A375	2CP	ZNF195_ZNF519_2	0.3835858022864178	1.0917427565247524	0.585212560218558	2.2523536395	3.8273033642	GI
361	A375	2CP	TRIM21_TRIM22_1	0.06484726948569852	0.4299453821327157	1.2782616509487772	2.3960943068	0.8045610521	GI
362	A375	2CP	TRIM21_TRIM22_2	0.5626826719613525	1.2782616509487772	0.4299453821327157	0.8045610521	2.3960943068	GI
363	A375	2CP	PSMC3_PSMC5_1	-2.6884675988101585	-2.578014062113425	-2.660382913241934	8.1178734305	8.1659488372	GI
364	A375	2CP	PSMC3_PSMC5_2	-3.7505924870265197	-2.660382913241934	-2.578014062113425	8.1659488372	8.1178734305	GI
365	A375	2CP	PSME1_PSME3_1	-2.7804574198675573	0.48887157312567253	-1.620103602857133	6.6941202378	6.9446025478	GI
366	A375	2CP	PSME1_PSME3_2	-2.3309927718069323	-1.620103602857133	0.48887157312567253	6.9446025478	6.6941202378	GI
367	A375	2CP	NEDD8_RPS27A_1	-3.6570121004173552	-1.7112680654913972	-3.880659219592648	8.6967709352	10.9849651153	GI
368	A375	2CP	NEDD8_RPS27A_2	-3.7168515492528886	-3.880659219592648	-1.7112680654913972	10.9849651153	8.6967709352	GI
369	A375	2CP	ASAP1_ASAP3_1	-0.8901038804845216	-2.3569322173273513	-0.24078320758230376	4.3843346439	3.8264800283	GI
370	A375	2CP	ASAP1_ASAP3_2	-0.5186143271089207	-0.24078320758230376	-2.3569322173273513	3.8264800283	4.3843346439	GI
371	A375	2CP	CTSH_CTSK_2	-0.17664007474517485	-0.6790253376184094	-0.5945156911621972	4.8921173534	3.1660790982	GI
372	A375	2CP	BAIAP2_BAIAP2L1_1	-0.20535546076385014	-1.2475929254810785	-0.6110092603174408	4.4401844146	3.6627060407	GI
373	A375	2CP	BAIAP2_BAIAP2L1_2	-0.20673413256629702	-0.6110092603174408	-1.2475929254810785	3.6627060407	4.4401844146	GI
374	A375	2CP	B4GALT2_B4GALT4_1	0.04124574238975853	-0.7844734564444951	-0.9714709310985912	5.0038597099	3.8595932571	GI
375	A375	2CP	B4GALT2_B4GALT4_2	-0.521567866463144	-0.9714709310985912	-0.7844734564444951	3.8595932571	5.0038597099	GI
376	A375	2CP	ZNF331_ZNF605_1	-1.3981872482852635	-0.04892769158440924	0.22026432530324191	3.0028492367	2.1661185717	GI
377	A375	2CP	ZNF331_ZNF605_2	-1.2060201232068013	0.22026432530324191	-0.04892769158440924	2.1661185717	3.0028492367	GI
378	A375	2CP	RAB14_RAB18_1	-1.9876331346397504	-0.7369684551870272	-4.540640910424183	5.4301836734	5.4091163137	GI
379	A375	2CP	RAB14_RAB18_2	-1.5304218523350328	-4.540640910424183	-0.7369684551870272	5.4091163137	5.4301836734	GI
380	A375	2CP	UBE2N_UBE2T_1	-2.125063272508246	-4.772800673849517	-0.9967277630236256	7.7059445671	7.0836903288	GI
381	A375	2CP	UBE2N_UBE2T_2	-2.3279053389061786	-0.9967277630236256	-4.772800673849517	7.0836903288	7.7059445671	GI
382	A375	2CP	RAB18_RAB30_1	-3.964851300573462	-4.540640910424183	-0.590514890015265	5.4091163137	0.9775670888	GI
383	A375	2CP	RAB18_RAB30_2	-2.9791867985881177	-0.590514890015265	-4.540640910424183	0.9775670888	5.4091163137	GI
384	A375	2CP	ZNF26_ZNF432_1	0.15176844186001404	0.8149183287569144	0.47904418052293485	3.0993811563	2.344157394	GI
385	A375	2CP	ZNF26_ZNF432_2	-0.2385897446807781	0.47904418052293485	0.8149183287569144	2.344157394	3.0993811563	GI
386	A375	2CP	ROBO1_ROBO3_1	0.45977354651961777	-1.6635695643407324	-0.3198891871488114	4.9221761883	3.8042587784	GI
387	A375	2CP	ROBO1_ROBO3_2	0.3118755987268682	-0.3198891871488114	-1.6635695643407324	3.8042587784	4.9221761883	GI
388	A375	2CP	TCF7_TCF7L2_1	-1.8738170726550822	-1.2336727954864641	-2.087432089510263	1.459674435	5.1898943105	GI
389	A375	2CP	TCF7_TCF7L2_2	-1.7423778435581054	-2.087432089510263	-1.2336727954864641	5.1898943105	1.459674435	GI
390	A375	2CP	GORASP1_GORASP2_1	-1.063723942867123	0.3915079168150577	0.6044561026165132	4.5567721211	4.1408804283	GI
